User_ID,Tweet_ID,Tweet,Label
Divya_Sharma,231,@bangashanwar @xadeejournalist 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Divya_Sharma,408,@just_bhakt @reallyswara @diljitdosanjh @kanganateam that's a good one bro.....,Non-Hateful
Deeps,326,@sureshseshadri1 @visalmama @nilesh_pat @ksmann @nair_hena @neerangautam @netaniyanta @_ankahi @vinish_ind @kailashvasi361 @arundeshpande20 @oberoizorawar @drjamesbose1 @mayankpant22 @diptang01274703 @rakesha12572734 @chowkidarchokra @jaydewana21 @genpanwar @desai_ujjwala @prasad_perla @savitritvs @indianrajeshnco @sumelg2 @ab_jayhind @,Non-Hateful
Deeps,105,@light65966720 @vikram93501887 @prmswrp @dhruv_rathee looks like you have a lot of experience in the andh and bhakt thingy...,Hateful
Deeps,332,#farmersprotest | @delhipolice beefed up security ahead of #farmers ' #bharatbandh calldelhi police has also appealed to everyone to not disrupt life of common citizens and residents of #delhi. #farmlaws2020 https://t.co/og3gsjnofn,Non-Hateful
Deeps,333,bollywood is the slow poison injected on us #boycottbollywood https://t.co/dp3eoeeuy5,Hateful
Deeps,86,@alimdar82 @rashidnasrulah @talathussain12 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Non-Hateful
Deeps,486,eleven political parties pledge support december 8 bharat bandh called by farmers https://t.co/puyvco0ylm @incindia @yadavtejashwi @cpimspeak @dmkariyalur @dmktiruvarur @dmkperambalur,Hateful
Deeps,199,@kapskom in 2019  nda got 45% votes ~ this is exactly the same vote share that nehru had in india’s first general elections in 1951-52 ~ would you say a substantial majority voted against nehru despite excitement of hard fought independence?,Non-Hateful
Deeps,161,@arijitbhayna @narendramodi the problem is that pubg isnt owned by his friends ambani or adani.. if it had been it would be tax free in india,Hateful
Deeps,317,watch | ‘it’s not farmers but modi who’s being misled by ambani-adani’ - the wire https://t.co/7oydgbd2xx via @googlenews,Hateful
Deeps,262,chota bharat bandh 😀#modiwithfarmers . "peaceful" bharat bandh from 11 am-3 pm tomorrow  say farmers: 10 points https://t.co/thl2jyeazt,Non-Hateful
Deeps,329,@rahulgandhi @soniagandhi_fc @priyankagandhi the disastrous results of ghmc is because of the senior congress leaders who are non performers..do we need such leaders who damage the image of the party..second rung team is ready,Non-Hateful
Deeps,34,@gauravpandhi this is their politics!!people now know about congress and aap both. hope there are no fresh elections here soon  total washout will happen.,Hateful
Deeps,143,@asadowaisi advance congratulations for ghmc election results  we want to see metro train soon in old city,Non-Hateful
Deeps,272,@homezoxy @gdagzb @chiefsecyup @dm_ghaziabad @nkgurjar4bjp @ajayshankarias @fedaoagzb @nbtghaziabad it is our right to choose the administraters of society. we r tolerating the builder's monopoly since last 6 yrs. y ? bcz he has money nd he nd his chamchas are debauchery on hard earned money paid by society residences as maintenance. gd,Non-Hateful
Deeps,265,@sufisal 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Deeps,163,@trspartyonline i'm soo happy to see @trspartyonline #voteforcar #wetrusttrs in ghmc election https://t.co/vv3dvqguap,Non-Hateful
Deeps,141,@hussainhaidry @asadowaisi owaisi won secular old hyd total muslim areas ...you idiot,Hateful
Deeps,128,arey yeh kya #pappu ..captain going with #ambani 😁😁#farmerswithpmmodi https://t.co/xkfbmyntwp https://t.co/wa50anaows,Hateful
Deeps,25,@pbhushan1 sir  please provide proof that 35% commission  which means 11340 cr went to ambani. working 35% of (1600 - 700) * 36 planes. if not please go back to kindergarden to learn mathematics.,Hateful
Deeps,469,@republic_bharat madam muftiji  one who intimidate us with their military power  will talk to them with the same coin &amp; equal terms. no more carrots! one who want to terrorize us with their jihadis  no more talk only surgical strike. article 370 abolition is to unite india. adjust to new india.,Hateful
Deeps,154,farmers have a right to protest. yet bharat bandh will only cause more hurt to the common man. bharat bandh wasn’t necessary when talks with the government were well underway peacefully. wasn’t blocking the main highway connecting new delhi with rest of northern india enough?,Non-Hateful
Deeps,50,ee batch t20s ki thappa panikiraru.4s  6s thappa strike rotation ledu.,Non-Hateful
Deeps,448,i do not even understand what the government is planning. annadata of the country is forced to live on the road today.kya ho kya raha hai ye #bharatbandhnhihoga,Hateful
Deeps,313,@vigilguy @loksattalive @girishkuber petrol prices - states charging 32 rs tax out of 80 per liter of petrol &amp; center puts 28 rs tax. edited video clips show modi opposed gst and idiot fools spread it as fact. farmers bill includes all reforms which farmers &amp; economists demanded for years.,Hateful
Deeps,338,@blsanthosh modi ji’s view on aadhar before? sushma ji and jaitely did oppose these farm bills on parliament before . what’s that modi ji’s achievement ? if you look into his speeches before 2014 elections?,Hateful
Deeps,436,@gauravadn @ashsometimesss yes sachin defeated modiji in 10 elections from bhaykhala mumbaiyou are righ. you voted for him right na ??,Hateful
Deeps,127,exactly my point. there was a time in assam when we saw over 100 days of bandh in a year. bandh doesn't solve anything https://t.co/mjheyv8bdk,Hateful
Deeps,475,@logic_indiann @ipradeepsangwan @dhruv_rathee @healinghimalaya congress then cm sheila dikshit said aap can't win even 1 seat in delhi..she used to laugh that common poor people can't fight elections.,Hateful
Deeps,110,@dineshsrathi @suhelseth so rathiji bhakts and sycophants are same. without knowing the details they are supporting bandh. as per my basic understanding d bills allow farmers to sell the crop in any state and outside apmc mkt. d issue is around msp (minium selling price),Hateful
Deeps,388,congratulations chitra for the wonderful coverage of ghmc elections in hyderabad. 👏👏💐💐@chitraaum https://t.co/u1a3feaidb,Non-Hateful
shiv6891,55,@atulahuja_ @ncwindia why @delhipolice is not arresting this idiot?,Non-Hateful
shiv6891,227,congratulations to all the elected representatives of #dhule &amp; #nanddurbar elections @bjp4maharashtra @dev_fadnavis ...kudos to your efforts...!! https://t.co/rqlamt3fmi,Non-Hateful
chhavi,3,ten news live - farmers protest |farmers announce | bharat bandh | 8 december 2020 https://t.co/2ejoyyc4dw,Non-Hateful
shiv6891,187,every bhakt has gone through this phase and has realized how naive he was then! https://t.co/tsdnlocqc0,Non-Hateful
shiv6891,378,idiot.go somewhere else and give vent to your dreams.waste of time. https://t.co/ihqnfurh0x,Non-Hateful
shiv6891,382,@khesarily that’s right but now the question is from @nitishkumar why bihar don’t have apmc mandis like #punjab and #haryana? and why @yadavtejashwi is not making it a issue? why farmer of bihar r poor? #farmerprostest #kisanvirodhinarendramodi,Non-Hateful
chhavi,234,what a timely strike by boom boom bumrah to get rid of dangerous maxwell. aus need 33 runs in 30 balls. india need 3 wickets. game on!!! #ausvind @jaspritbumrah93 @bcci,Non-Hateful
shiv6891,299,@rahulgandhi who bought our innocent farmer's to do strike and don't give gyan. please sit and discuss with govt to give a better life to indian farmer's.jai hind,Non-Hateful
chhavi,490,@roadsofmumbai what's the sense of bandh  causing discomfort to people !!!!,Non-Hateful
chhavi,102,@aimim_national @asadowaisi 2 mein agar ek jeeta to highest strike rate bolte hai kya? 🤦‍♂️bloody nonsense politician. u r threat to democratic politics.,Hateful
chhavi,404,farmers call for bharat bandh on tuesday  say "will occupy every toll booth  block all roads to delhi" https://t.co/3wnn1qcwum,Non-Hateful
shiv6891,406,@jatss4u @anshumansail @jatss4u there you go  it's your insecurity about mr. modi not winning the 2024 elections  that triggered you to comment. this is a free world  and each &amp; every individual has the right to speak up for what's right. and it's you who is suffering from inferiority complex.,Hateful
shiv6891,155,@dhume @suhasinih inspite of blaming  adani ambani getting richer we should should be thinking why the people loosing their job  and getting poor. these big houses aren’t working only for themselves but their millions of people associated with them for their livelihood.,Non-Hateful
chhavi,52,@sandeepdas9179 and why are we surprised at that? most marketers survive in this superficiality. strike that. let's say thrive in this superficiality.,Non-Hateful
chhavi,23,@thewanderborn rajinikant has announced that he'll be contesting in tn state elections next year. he has tweeted with this tamil hashtag. this loosely translates to "now or never".,Non-Hateful
chhavi,352,@virgo_mystic 🙏🏻🙏🏻🙏🏻 virgos! we think alike we talk alike 😍😍,Non-Hateful
chhavi,442,transport facilities  supplies of essentials likely to be affected in delhi on tuesday as various unions and associations of cab drivers and mandi traders will join nationwide strike called by farmers,Non-Hateful
chhavi,384,just shut up u elite idiot v never become deprived ideas nor turned to govt for reservations. nor did v terrorise any community till date n in the contrary to ur shit scroll v created emperors like srikrishna devaraya. educated idiots. https://t.co/nul7w03gaf,Hateful
chhavi,410,farmers protest: #congress to support #bharatbandh on december 8 #farmersprotesthttps://t.co/ybep30zaob,Non-Hateful
shiv6891,256,ghmc results turned great for bjp🔥🔥 and ofcourse consistency of palm party must be appreciated 🤭🤭 https://t.co/ha2mai31pg,Non-Hateful
chhavi,398,@bits_poetry @vishwamtoi idiot.. they r not the only farmers in this country ... just think why no one else is protesting except punjabi farmers .. and i am sure u won't ever prefer rice or wheat they produce .,Hateful
shiv6891,416,#ghmcelectionresults #ghmcelections #ghmcelectionresults2020 @bjp4telanganavanga madhusudhan reddy(bjp) won from champapet division  lb nagar  ghmc by thumping 9 008 votes.do you know by what he lost in 2016? check out here and compare 2016 to 2020 👇https://t.co/rbhjsfvprg,Non-Hateful
chhavi,42,@suhelseth @mamataofficial @bjp4india 100/100 on 'poor communicators' &amp; ' handle elections' too,Non-Hateful
chhavi,494,@pawarspeaks @uni_mumbai idiot fool,Non-Hateful
chhavi,455,it is a dry date night tonight for @vfleming71 due to the elections and we have chosen to come to @sheratonhyd for ☕ surprisingly for @sheratonhotels no decaf for ma'am so its lemon sodas and a look at the art - always something interesting on display here.#ghmcelections https://t.co/hprium9bhg,Non-Hateful
chhavi,260,plz vote &amp; retweet#bharatbandhnhihogaor#bharatbandh,Non-Hateful
chhavi,53,@advkarthiksesha please explain the pm promoting trump during his election campaign - abki baar trump sarkar. interference in elections of foreign country is ok?,Non-Hateful
chhavi,208,@satviews @liberal_india1 @rajendratare no.. you should have some logical reasoning...we can not ban anything whimsically.... bjp has lost delhi  rajasthan  zharkhand  chattisgadh elections with evms and won up  aasam  tripura  bihar  gujrath  karnataka haryana maharashtra etc. elections with evms....,Non-Hateful
chhavi,186,@rahulgandhi dear rahul ji i m congress man by birth i m looking how our leaders work at booth level and during elections give me a one chance in ur party i m ready to give u the results and change people mind ...who are fixed with modi jumla and out leaders need to work on it,Non-Hateful
